"","x"
"1",4.36070645752505
"2",4.20458726360101
"3",9.59352956516822
"4",47.2015711530802
"5",1.185500093255
"6",2.00113901922001
"7",0.720228902448198
"8",1.3976471521282
"9",0.968505663744503
"10",0.682485864182493
"11",7.92674500610188
