"","x"
"1",1.81009603453155
"2",5.78091617167003
"3",11.6435606353799
"4",98.2999410321453
"5",1.57060288662138
"6",2.40121482588549
"7",0.944712082671869
"8",1.38733639474453
"9",0.434308111199891
"10",0.812941484204451
"11",9.94085823481901
