"","x"
"1",1.8315143323378
"2",4.33152542485934
"3",12.6338924100555
"4",1758.21310890408
"5",2.32300604821677
"6",1.97273771517093
"7",0.517171132834389
"8",7.42884035649098e-05
"9",0.684372982905372
"10",0.943943427330349
"11",9.34200594430471
