"","x"
"1",2.70953147972453
"2",3.86672835043552
"3",6.09043141908606
"4",87.4153888314426
"5",0.715690010259406
"6",6.74600512531506
"7",0.817610774509922
"8",1.54883973147387
"9",0.680292435932298
"10",0.500596846146834
"11",7.93900919331081
