"","x"
"1",2.21455974532781
"2",3.91583686272855
"3",12.7421005819147
"4",64.4640307516358
"5",0.68971868471921
"6",2.51104479081008
"7",0.671479287751601
"8",1.10318016597917
"9",0.451522309636305
"10",0.514725764606038
"11",7.58151685600175
