"","x"
"1",1.70420529930528
"2",3.68033421891659
"3",34.3465434372644
"4",36079250.7298457
"5",2.17116620607251
"6",1.06006844314665
"7",0.390475443628794
"8",0.0457656154646818
"9",0.709831243493501
"10",0.783802504451691
"11",9.10248278858623
