"","x"
"1",1.13709589592194
"2",4.29389028488034
"3",8.60150785442866
"4",92.3169394327365
"5",1.25456447895616
"6",2.53805984317219
"7",1.00670491319951
"8",1.28189044270663
"9",0.233673081085907
"10",0.45243668471544
"11",7.67069929044013
